,location,total_sqft,bath,price,size_bhk,price_per_sqft
10034,other,720.0,3.0,8100000.0,3,11250.0
10035,other,1625.0,3.0,9200000.0,3,5662.0
10036,other,2400.0,4.0,25000000.0,4,10417.0
10037,other,1180.0,2.0,5000000.0,2,4238.0
10038,other,1272.0,2.0,5150000.0,2,4049.0
10039,other,1490.0,2.0,9200000.0,3,6175.0
10040,other,2400.0,5.0,14000000.0,4,5834.0
10041,other,2500.0,3.0,19000000.0,3,7600.0
10042,other,1044.0,2.0,6000000.0,2,5748.0
10043,other,1650.0,3.0,5198000.0,3,3151.0
10044,other,1595.0,3.0,7039000.0,3,4414.0
10045,other,1640.0,3.0,8400000.0,3,5122.0
10046,other,1200.0,2.0,5400000.0,2,4500.0
10047,other,1567.2,2.0,19000000.0,3,12124.0
10048,other,959.0,2.0,4250000.0,2,4432.0
10049,other,1280.0,5.0,15000000.0,7,11719.0
10050,other,2400.0,8.0,32500000.0,9,13542.0
10051,other,1141.0,2.0,5500000.0,2,4821.0
10052,other,1200.0,2.0,4320000.0,2,3600.0
10053,other,1240.0,2.0,6500000.0,3,5242.0
10054,other,1293.0,2.0,7500000.0,2,5801.0
10055,other,967.0,2.0,4110000.0,2,4251.0
10056,other,1885.0,3.0,9000000.0,3,4775.0
10057,other,860.0,2.0,6550000.0,2,7617.0
10058,other,1000.0,2.0,2995000.0,2,2995.0
10059,other,1008.0,4.0,18000000.0,5,17858.0
10060,other,1050.0,2.0,4700000.0,2,4477.0
10061,other,1374.0,2.0,8800000.0,3,6405.0
10062,other,1250.0,2.0,6000000.0,2,4800.0
10063,other,1110.0,2.0,5200000.0,2,4685.0
10064,other,11000.0,5.0,200000000.0,4,18182.0
10065,other,1350.0,3.0,4860000.0,3,3600.0
10066,other,1200.0,3.0,20500000.0,3,17084.0
10067,other,2000.0,2.0,16000000.0,4,8000.0
10068,other,834.0,1.0,6200000.0,1,7435.0
10069,other,1000.0,7.0,16000000.0,8,16000.0
10070,other,600.0,1.0,5200000.0,1,8667.0
10071,other,1200.0,5.0,32500000.0,4,27084.0
10072,other,800.0,2.0,5200000.0,3,6500.0
10073,other,2000.0,4.0,13500000.0,4,6750.0
10074,other,2750.0,3.0,26000000.0,3,9455.0
10075,other,2400.0,4.0,48000000.0,4,20000.0
10076,other,900.0,5.0,10000000.0,6,11112.0
10077,other,900.0,2.0,3500000.0,2,3889.0
10078,other,1030.0,2.0,6000000.0,2,5826.0
10079,other,1000.0,2.0,4600000.0,2,4600.0
10080,other,1200.0,2.0,5200000.0,2,4334.0
10081,other,2700.0,3.0,50000000.0,3,18519.0
10082,other,1280.0,2.0,9000000.0,2,7032.0
10083,other,1190.0,2.0,5500000.0,2,4622.0
10084,other,2075.0,3.0,17500000.0,3,8434.0
10085,other,1900.0,3.0,6500000.0,3,3422.0
10086,other,1240.0,4.0,18000000.0,3,14517.0
10087,other,1578.0,3.0,7390000.000000001,3,4684.0
10088,other,1050.0,4.0,9000000.0,4,8572.0
10089,other,1475.0,2.0,7000000.0,2,4746.0
10090,other,2400.0,2.0,12500000.0,2,5209.0
10091,other,1200.0,2.0,20000000.0,2,16667.0
10092,other,1427.0,2.0,7000000.0,3,4906.0
10093,other,1350.0,3.0,6800000.0,3,5038.0
10094,other,2274.24,4.0,16000000.0,3,7036.0
10095,other,1455.0,2.0,5500000.0,3,3781.0
10096,other,4900.0,5.0,98000000.0,5,20000.0
10097,other,1351.0,2.0,7400000.0,2,5478.0
10098,other,900.0,3.0,10500000.0,2,11667.0
10099,other,1570.0,3.0,8000000.0,3,5096.0
10100,other,1495.0,2.0,6500000.0,3,4348.0
10101,other,1034.0,6.0,10100000.0,6,9768.0
10102,other,1350.0,3.0,7500000.0,3,5556.0
10103,other,1464.0,3.0,5600000.0,3,3826.0
10104,other,470.0,2.0,1000000.0,1,2128.0
10105,other,2300.0,7.0,16000000.0,6,6957.0
10106,other,1313.0,4.0,15000000.0,3,11425.0
10107,other,2515.0,4.0,15500000.0,3,6164.0
10108,other,1440.0,3.0,7200000.0,3,5000.0
10109,other,1000.0,2.0,3500000.0,2,3500.0
10110,other,1200.0,2.0,5600000.0,2,4667.0
10111,other,2665.0,3.0,35000000.0,3,13134.0
10112,other,1670.0,3.0,7500000.0,3,4492.0
10113,other,3500.0,5.0,45000000.0,4,12858.0
10114,other,700.0,2.0,2900000.0,2,4143.0
10115,other,1140.0,3.0,14500000.0,4,12720.0
10116,other,1140.0,3.0,22500000.0,4,19737.0
10117,other,1300.0,2.0,6700000.0,3,5154.0
10118,other,1600.0,3.0,15000000.0,3,9375.0
10119,other,1200.0,4.0,10000000.0,6,8334.0
10120,other,1200.0,6.0,8600000.0,5,7167.0
10121,other,1200.0,2.0,5400000.0,2,4500.0
10122,other,600.0,4.0,8700000.0,4,14500.0
10123,other,1215.0,2.0,4975000.0,3,4095.0
10124,other,1050.0,2.0,5500000.0,2,5239.0
10125,other,600.0,3.0,7000000.0,3,11667.0
10126,other,1050.0,4.0,15500000.0,6,14762.0
10127,other,1258.0,2.0,5800000.0,2,4611.0
10128,other,2400.0,5.0,30000000.0,6,12500.0
10129,other,3000.0,4.0,13000000.0,8,4334.0
10130,other,1235.0,2.0,14000000.0,2,11337.0
10131,other,3301.8,5.0,57000000.0,4,17264.0
10132,other,3200.0,3.0,26000000.0,3,8125.0
10133,other,1200.0,2.0,7000000.0,2,5834.0
10134,other,660.0,1.0,9500000.0,1,14394.0
10135,other,1450.0,3.0,9000000.0,3,6207.0
10136,other,1374.0,3.0,7200000.0,3,5241.0
10137,other,670.0,1.0,5000000.0,1,7463.0
10138,other,3754.0,6.0,48000000.0,4,12787.0
10139,other,1893.0,3.0,11500000.0,3,6076.0
10140,other,600.0,3.0,6500000.0,4,10834.0
10141,other,1494.0,2.0,9455000.0,3,6329.0
10142,other,600.0,4.0,10000000.0,3,16667.0
10143,other,2400.0,6.0,9800000.0,6,4084.0
10144,other,1250.0,2.0,4300000.0,2,3440.0
10145,other,1200.0,2.0,10000000.0,3,8334.0
10146,other,1308.0,2.0,8904000.0,2,6808.0
10147,other,900.0,6.0,17000000.0,6,18889.0
10148,other,1205.0,2.0,7000000.0,2,5810.0
10149,other,1500.0,3.0,9000000.0,3,6000.0
10150,other,1200.0,3.0,20000000.0,3,16667.0
10151,other,1200.0,4.0,9000000.0,6,7500.0
10152,other,1190.0,2.0,4100000.0,2,3446.0
10153,other,1200.0,5.0,18000000.0,7,15000.0
10154,other,1250.0,2.0,6700000.0,2,5360.0
10155,other,2260.0,3.0,8000000.0,2,3540.0
10156,other,2700.0,3.0,9000000.0,4,3334.0
10157,other,375.0,1.0,2600000.0,1,6934.0
10158,other,5422.0,6.0,190000000.0,4,35043.0
10159,other,1000.0,2.0,15000000.0,2,15000.0
10160,other,800.0,3.0,5950000.0,2,7438.0
10161,other,1200.0,3.0,9500000.0,5,7917.0
10162,other,909.0,2.0,4300000.0,3,4731.0
10163,other,1400.0,2.0,8500000.0,2,6072.0
10164,other,1800.0,2.0,10000000.0,3,5556.0
10165,other,925.0,2.0,7000000.0,2,7568.0
10166,other,750.0,2.0,4200000.0,4,5600.0
10167,other,850.0,1.0,3550000.0,2,4177.0
10168,other,1100.0,2.0,3200000.0,2,2910.0
10169,other,2400.0,3.0,48000000.0,4,20000.0
10170,other,3500.0,2.0,35000000.0,4,10000.0
10171,other,1200.0,2.0,5500000.0,2,4584.0
10172,other,1480.0,3.0,7400000.0,3,5000.0
10173,other,1180.0,2.0,5200000.0,2,4407.0
10174,other,2100.0,4.0,25500000.0,3,12143.0
10175,other,400.0,1.0,3500000.0,1,8750.0
10176,other,1310.0,2.0,5500000.0,3,4199.0
10177,other,1315.0,3.0,6500000.0,3,4943.0
10178,other,993.0,2.0,4550000.0,2,4583.0
10179,other,985.0,2.0,15600000.0,2,15838.0
10180,other,2400.0,5.0,18000000.0,4,7500.0
10181,other,6000.0,1.0,27600000.0,1,4600.0
10182,other,825.0,2.0,4000000.0,1,4849.0
10183,other,1320.0,2.0,6000000.0,3,4546.0
10184,other,750.0,6.0,7500000.0,4,10000.0
10185,other,5000.0,5.0,60000000.0,4,12000.0
10186,other,2400.0,4.0,42000000.0,6,17500.0
10187,other,1050.0,2.0,5000000.0,2,4762.0
10188,other,4800.0,5.0,42000000.0,4,8750.0
10189,other,3400.0,3.0,40000000.0,3,11765.0
10190,other,600.0,1.0,3300000.0,1,5500.0
10191,other,1569.0,3.0,7000000.0,3,4462.0
10192,other,2600.0,3.0,14700000.0,3,5654.0
10193,other,1200.0,3.0,18000000.0,4,15000.0
10194,other,800.0,2.0,8000000.0,2,10000.0
10195,other,1410.0,2.0,4512000.0,3,3200.0
10196,other,2000.0,3.0,106300000.0,4,53150.0
10197,other,800.0,1.0,7200000.0,1,9000.0
10198,other,1020.0,2.0,4900000.0,2,4804.0
10199,other,1225.0,2.0,8200000.0,3,6694.0
10200,other,2400.0,5.0,62500000.0,5,26042.0
10201,other,1200.0,3.0,5612000.0,3,4677.0
10202,other,655.0,1.0,2700000.0,1,4123.0
10203,other,1196.0,2.0,9600000.0,2,8027.0
10204,other,927.0,2.0,5000000.0,2,5394.0
10205,other,2400.0,5.0,39500000.0,4,16459.0
10206,other,600.0,1.0,1800000.0,1,3000.0
10207,other,780.0,3.0,7500000.0,3,9616.0
10208,other,1175.0,2.0,4872000.0,2,4147.0
10209,other,2800.0,4.0,20000000.0,4,7143.0
10210,other,1630.0,3.0,5135000.0,3,3151.0
10211,other,750.0,2.0,2800000.0,2,3734.0
10212,other,1000.0,2.0,4500000.0,2,4500.0
10213,other,1820.0,3.0,15000000.0,3,8242.0
10214,other,800.0,2.0,8500000.0,2,10625.0
10215,other,985.0,2.0,5700000.0,2,5787.0
10216,other,1200.0,4.0,20000000.0,4,16667.0
10217,other,6000.0,12.0,15000000.0,11,2500.0
10218,other,3600.0,7.0,16000000.0,7,4445.0
10219,other,600.0,2.0,8000000.0,2,13334.0
10220,other,2400.0,4.0,60000000.0,4,25000.0
10221,other,1503.0,2.0,9300000.0,3,6188.0
10222,other,1190.0,2.0,3925000.0,2,3299.0
10223,other,1200.0,2.0,6100000.0,2,5084.0
10224,other,1000.0,7.0,25000000.0,7,25000.0
10225,other,2500.0,2.0,6000000.0,3,2400.0
10226,other,1200.0,3.0,5612000.0,3,4677.0
10227,other,1500.0,2.0,5200000.0,3,3467.0
10228,other,1200.0,3.0,18000000.0,5,15000.0
10229,other,750.0,4.0,9500000.0,4,12667.0
10230,other,1962.0,3.0,17500000.0,3,8920.0
10231,other,1765.0,3.0,7727000.0,3,4378.0
10232,other,1768.0,3.0,9500000.0,3,5374.0
10233,other,3500.0,5.0,80000000.0,4,22858.0
10234,other,1200.0,6.0,11500000.0,7,9584.0
10235,other,1308.0,2.0,6000000.0,2,4588.0
10236,other,3060.0,4.0,35000000.0,4,11438.0
10237,other,800.0,1.0,3200000.0,1,4000.0
10238,other,3000.0,6.0,14500000.0,7,4834.0
10239,other,1200.0,4.0,23500000.0,4,19584.0
10240,other,600.0,1.0,3500000.0,1,5834.0
10241,other,1010.0,2.0,5500000.0,2,5446.0
10242,other,650.0,1.0,2000000.0,2,3077.0
10243,other,1000.0,4.0,9000000.0,5,9000.0
10244,other,1050.0,2.0,6480000.0,2,6172.0
10245,other,1080.0,2.0,3779999.9999999995,2,3500.0
10246,other,3978.0,4.0,42800000.0,4,10760.0
10247,other,1500.0,2.0,4500000.0,2,3000.0
10248,other,1800.0,3.0,8500000.0,3,4723.0
10249,other,2008.0,3.0,17000000.0,3,8467.0
10250,other,2095.0,3.0,14200000.0,3,6779.0
10251,other,1190.0,2.0,4860000.0,2,4085.0
10252,other,1600.0,2.0,8800000.0,3,5500.0
10253,other,720.0,3.0,9500000.0,4,13195.0
10254,other,1674.0,3.0,9000000.0,3,5377.0
10255,other,860.0,4.0,12500000.0,4,14535.0
10256,other,1510.0,3.0,4757000.0,3,3151.0
10257,other,1350.0,4.0,16000000.0,4,11852.0
10258,other,620.0,2.0,4800000.0,1,7742.0
10259,other,1200.0,8.0,27000000.0,9,22500.0
10260,other,500.0,1.0,2000000.0,1,4000.0
10261,other,1280.0,2.0,10000000.0,3,7813.0
10262,other,11000.0,4.0,160000000.0,4,14546.0
10263,other,2750.0,3.0,94300000.0,3,34291.0
10264,other,1650.0,3.0,11000000.0,3,6667.0
10265,other,1500.0,2.0,7500000.0,3,5000.0
10266,other,1176.0,2.0,4500000.0,3,3827.0
10267,other,1044.0,2.0,8500000.0,2,8142.0
10268,other,1425.0,3.0,5500000.0,3,3860.0
10269,other,1200.0,8.0,15000000.0,8,12500.0
10270,other,1830.0,4.0,32500000.0,4,17760.0
10271,other,900.0,1.0,13000000.0,2,14445.0
10272,other,840.0,1.0,9900000.0,2,11786.0
10273,other,1285.0,2.0,4500000.0,2,3502.0
10274,other,2000.0,2.0,9500000.0,3,4750.0
10275,other,3870.0,4.0,41100000.0,4,10621.0
10276,other,1320.0,2.0,5500000.0,3,4167.0
10277,other,1835.0,3.0,17500000.0,3,9537.0
10278,other,1322.0,2.0,6199000.0,2,4690.0
10279,other,1450.0,2.0,6500000.0,3,4483.0
10280,other,425.0,1.0,1500000.0,1,3530.0
10281,other,820.0,2.0,3000000.0,2,3659.0
10282,other,2230.0,4.0,79200000.0,4,35516.0
10283,other,1450.0,3.0,6800000.0,3,4690.0
10284,other,2380.0,4.0,24200000.0,4,10169.0
10285,other,900.0,1.0,7000000.0,2,7778.0
10286,other,1517.0,2.0,12500000.0,2,8240.0
10287,other,1000.0,2.0,3500000.0,2,3500.0
10288,other,3144.0,3.0,45500000.0,3,14473.0
10289,other,1550.0,2.0,8000000.0,3,5162.0
10290,other,400.0,2.0,3500000.0,4,8750.0
10291,other,3602.0,4.0,28000000.0,4,7774.0
10292,other,2400.0,4.0,14500000.0,4,6042.0
10293,other,2159.0,3.0,12000000.0,3,5559.0
10294,other,1200.0,3.0,7200000.0,3,6000.0
10295,other,900.0,6.0,9500000.0,5,10556.0
10296,other,1850.0,3.0,17500000.0,6,9460.0
10297,other,510.0,1.0,3400000.0,1,6667.0
10298,other,1166.0,2.0,6500000.0,2,5575.0
10299,other,2700.0,2.0,26000000.0,3,9630.0
10300,other,1350.0,2.0,17500000.0,3,12963.0
10301,other,2100.0,6.0,10000000.0,4,4762.0
10302,other,1432.0,2.0,6800000.0,2,4749.0
10303,other,2251.0,4.0,37000000.0,3,16438.0
10304,other,940.0,2.0,5600000.0,2,5958.0
10305,other,1015.0,2.0,4010000.0,2,3951.0
10306,other,1400.0,3.0,6900000.0,3,4929.0
10307,other,1645.0,3.0,9500000.0,3,5776.0
10308,other,1600.0,4.0,9000000.0,4,5625.0
10309,other,1000.0,2.0,6300000.0,2,6300.0
10310,other,600.0,4.0,8000000.0,4,13334.0
10311,other,1350.0,2.0,6500000.0,2,4815.0
10312,other,1998.0,3.0,11700000.0,3,5856.0
10313,other,1842.0,3.0,11500000.0,3,6244.0
10314,other,1300.0,2.0,6000000.0,2,4616.0
10315,other,950.0,2.0,3300000.0,2,3474.0
10316,other,527.0,1.0,3500000.0,1,6642.0
10317,other,1804.0,3.0,15000000.0,3,8315.0
10318,other,1350.0,3.0,8100000.0,3,6000.0
10319,other,826.0,2.0,3600000.0,2,4359.0
10320,other,3000.0,3.0,30000000.0,4,10000.0
10321,other,935.0,2.0,3500000.0,2,3744.0
10322,other,1180.0,2.0,3900000.0,2,3306.0
10323,other,1315.0,2.0,4900000.0,3,3727.0
10324,other,2200.0,3.0,11500000.0,4,5228.0
10325,other,2400.0,5.0,8500000.0,5,3542.0
10326,other,1250.0,2.0,9500000.0,2,7600.0
10327,other,1200.0,4.0,11000000.0,4,9167.0
10328,other,1500.0,2.0,5000000.0,2,3334.0
10329,other,1217.0,2.0,16400000.0,2,13476.0
10330,other,2400.0,4.0,17000000.0,6,7084.0
10331,other,1650.0,3.0,5200000.0,3,3152.0
10332,other,600.0,1.0,4500000.0,1,7500.0
10333,other,4110.0,4.0,59000000.0,4,14356.0
10334,other,672.0,1.0,2700000.0,1,4018.0
10335,other,1280.0,3.0,8700000.0,3,6797.0
10336,other,1850.0,3.0,9500000.0,3,5136.0
10337,other,1200.0,4.0,15000000.0,5,12500.0
10338,other,1567.0,3.0,10000000.0,3,6382.0
10339,other,360.0,2.0,4000000.0,2,11112.0
10340,other,2350.0,3.0,21000000.0,3,8937.0
10341,other,1057.0,2.0,6500000.0,2,6150.0
10342,other,1125.0,2.0,4800000.0,2,4267.0
10343,other,1365.0,3.0,5400000.0,3,3957.0
10344,other,560.0,1.0,1900000.0,1,3393.0
10345,other,360.0,4.0,3700000.0,4,10278.0
10346,other,1471.0,2.0,7500000.0,3,5099.0
10347,other,900.0,2.0,12800000.0,2,14223.0
10348,other,520.0,2.0,2900000.0,1,5577.0
10349,other,1950.0,3.0,23000000.0,3,11795.0
10350,other,600.0,1.0,5800000.0,1,9667.0
10351,other,1000.0,1.0,1900000.0,1,1900.0
10352,other,1300.0,2.0,6000000.0,2,4616.0
10353,other,375.0,1.0,4000000.0,1,10667.0
10354,other,7800.0,3.0,200000000.0,3,25642.0
10355,other,1200.0,5.0,27000000.0,4,22500.0
10356,other,1477.0,2.0,7500000.0,3,5078.0
10357,other,1050.0,3.0,8500000.0,4,8096.0
10358,other,1220.0,2.0,6500000.0,2,5328.0
10359,other,1247.0,2.0,6235000.0,2,5000.0
10360,other,850.0,2.0,3250000.0,2,3824.0
10361,other,1842.0,3.0,11500000.0,3,6244.0
10362,other,1256.0,2.0,6500000.0,2,5176.0
10363,other,7400.0,5.0,185000000.0,4,25000.0
10364,other,1250.0,2.0,4850000.0,2,3880.0
10365,other,1428.0,2.0,7000000.0,3,4902.0
10366,other,1130.0,2.0,7400000.0,2,6549.0
10367,other,1407.0,2.0,8387000.0,2,5961.0
10368,other,900.0,2.0,4500000.0,2,5000.0
10369,other,1350.0,4.0,16000000.0,4,11852.0
10370,other,2375.0,3.0,26000000.0,4,10948.0
10371,other,1200.0,2.0,6700000.0,2,5584.0
10372,other,1872.0,3.0,15200000.0,3,8120.0
10373,other,1200.0,5.0,9000000.0,5,7500.0
10374,other,1400.0,3.0,9000000.0,3,6429.0
10375,other,812.0,1.0,2600000.0,1,3202.0
10376,other,829.0,2.0,2280000.0,2,2751.0
10377,other,640.0,1.0,1050000.0,2,1641.0
10378,other,600.0,2.0,3500000.0,1,5834.0
10379,other,700.0,2.0,3500000.0,2,5000.0
10380,other,1105.0,2.0,5000000.0,2,4525.0
10381,other,1000.0,2.0,5100000.0,2,5100.0
10382,other,1240.0,2.0,6300000.0,3,5081.0
10383,other,1393.0,3.0,5400000.0,3,3877.0
10384,other,1640.0,3.0,7000000.0,3,4269.0
10385,other,1200.0,2.0,6200000.0,2,5167.0
10386,other,1600.0,3.0,12500000.0,3,7813.0
10387,other,8400.0,5.0,167500000.0,4,19941.0
10388,other,1495.0,3.0,5500000.0,3,3679.0
10389,other,1200.0,2.0,30000000.0,3,25000.0
10390,other,1400.0,3.0,5300000.0,3,3786.0
10391,other,1054.0,2.0,5300000.0,2,5029.0
10392,other,1275.0,2.0,4700000.0,2,3687.0
10393,other,1394.0,2.0,5200000.0,2,3731.0
10394,other,1075.0,2.0,5700000.0,2,5303.0
10395,other,1800.0,4.0,11500000.0,3,6389.0
10396,other,1220.0,2.0,5489000.0,2,4500.0
10397,other,1499.0,3.0,8900000.0,3,5938.0
10398,other,1280.0,2.0,5500000.0,3,4297.0
10399,other,1161.0,2.0,3669000.0,2,3161.0
10400,other,1050.0,2.0,6500000.0,2,6191.0
10401,other,905.0,2.0,5000000.0,2,5525.0
10402,other,2736.0,4.0,13000000.0,4,4752.0
10403,other,1056.0,2.0,5500000.0,2,5209.0
10404,other,1770.0,3.0,9000000.0,3,5085.0
10405,other,3155.0,3.0,31500000.0,3,9985.0
10406,other,6500.0,7.0,10400000.0,7,1600.0
10407,other,2400.0,4.0,65000000.0,4,27084.0
10408,other,1152.0,2.0,5700000.0,2,4948.0
10409,other,2357.0,3.0,13500000.0,3,5728.0
10410,other,600.0,4.0,7700000.0,4,12834.0
10411,other,1200.0,2.0,3900000.0,2,3250.0
10412,other,1350.0,2.0,6500000.0,3,4815.0
10413,other,1464.0,2.0,13500000.0,3,9222.0
10414,other,497.0,1.0,2500000.0,2,5031.0
10415,other,1300.0,2.0,3200000.0,2,2462.0
10416,other,1200.0,2.0,7500000.0,2,6250.0
10417,other,1707.0,3.0,17100000.0,3,10018.0
10418,other,565.0,1.0,3300000.0,1,5841.0
10419,other,630.0,2.0,7000000.0,1,11112.0
10420,other,1000.0,2.0,5500000.0,2,5500.0
10421,other,1045.0,2.0,4200000.0,2,4020.0
10422,other,1250.0,2.0,6240000.0,2,4992.0
10423,other,2400.0,4.0,13000000.0,3,5417.0
10424,other,1720.0,3.0,8300000.0,3,4826.0
10425,other,1100.0,2.0,7000000.0,2,6364.0
10426,other,1350.0,2.0,4725000.0,3,3500.0
10427,other,420.0,1.0,2350000.0,1,5596.0
10428,other,940.0,2.0,4000000.0,2,4256.0
10429,other,1675.0,3.0,6500000.0,3,3881.0
10430,other,1225.0,2.0,7105000.0,2,5800.0
10431,other,1350.0,4.0,9000000.0,4,6667.0
10432,other,1732.5,3.0,9185500.0,3,5302.0
10433,other,3760.0,2.0,28000000.0,2,7447.0
10434,other,1200.0,7.0,13900000.0,7,11584.0
10435,other,3071.0,4.0,30000000.0,3,9769.0
10436,other,850.0,2.0,3400000.0,2,4000.0
10437,other,1260.0,2.0,4900000.0,3,3889.0
10438,other,1450.0,3.0,6500000.0,3,4483.0
10439,other,2100.0,3.0,7000000.0,3,3334.0
10440,other,1620.0,3.0,9500000.0,3,5865.0
10441,other,560.0,1.0,2100000.0,1,3750.0
10442,other,1156.0,2.0,4600000.0,2,3980.0
10443,other,1100.0,2.0,16600000.0,2,15091.0
10444,other,1680.0,4.0,25000000.0,6,14881.0
10445,other,3850.0,3.0,65000000.0,3,16884.0
10446,other,1140.0,2.0,5600000.0,2,4913.0
10447,other,2250.0,3.0,18000000.0,3,8000.0
10448,other,1485.0,3.0,7800000.0,3,5253.0
10449,other,1350.0,2.0,4500000.0,1,3334.0
10450,other,1209.0,2.0,10000000.0,2,8272.0
10451,other,1500.0,3.0,9500000.0,3,6334.0
10452,other,1800.0,8.0,11000000.0,8,6112.0
10453,other,1000.0,2.0,6000000.0,2,6000.0
10454,other,1488.0,2.0,6500000.0,3,4369.0
10455,other,1200.0,4.0,13000000.0,4,10834.0
10456,other,1495.0,2.0,30000000.0,4,20067.0
10457,other,2250.0,3.0,19900000.0,3,8845.0
10458,other,3700.0,4.0,31400000.0,4,8487.0
10459,other,750.0,4.0,12000000.0,4,16000.0
10460,other,1190.0,2.0,4225000.0,2,3551.0
10461,other,1405.0,3.0,16900000.0,3,12029.0
10462,other,4800.0,6.0,42000000.0,4,8750.0
10463,other,1050.0,2.0,4350000.0,2,4143.0
10464,other,1800.0,3.0,5300000.0,3,2945.0
10465,other,720.0,3.0,4800000.0,3,6667.0
10466,other,500.0,1.0,1600000.0,1,3200.0
10467,other,3500.0,4.0,70000000.0,4,20000.0
10468,other,1600.0,3.0,18000000.0,3,11250.0
10469,other,1140.0,2.0,4900000.0,2,4299.0
10470,other,648.0,1.0,3400000.0,1,5247.0
10471,other,1720.0,2.0,12600000.0,3,7326.0
10472,other,1756.0,3.0,30700000.0,3,17483.0
10473,other,1100.0,2.0,4500000.0,2,4091.0
10474,other,720.0,2.0,3200000.0,3,4445.0
10475,other,825.0,2.0,3500000.0,2,4243.0
10476,other,1080.0,2.0,6400000.0,2,5926.0
10477,other,2600.0,4.0,52300000.0,4,20116.0
10478,other,1100.0,2.0,6100000.0,2,5546.0
10479,other,800.0,1.0,2900000.0,2,3625.0
10480,other,1225.0,2.0,4700000.0,2,3837.0
10481,other,3000.0,3.0,55000000.0,3,18334.0
10482,other,535.0,1.0,3500000.0,1,6543.0
10483,other,1315.0,3.0,6400000.0,3,4867.0
10484,other,1664.0,3.0,6989000.0,3,4201.0
10485,other,1067.0,2.0,3399000.0,2,3186.0
10486,other,1152.0,2.0,4200000.0,2,3646.0
10487,other,1465.0,2.0,8800000.0,3,6007.0
10488,other,1145.0,2.0,6300000.0,2,5503.0
10489,other,3420.0,3.0,41000000.0,4,11989.0
10490,other,1280.0,2.0,7500000.0,2,5860.0
10491,other,680.0,3.0,6000000.0,2,8824.0
10492,other,1450.0,3.0,7500000.0,3,5173.0
10493,other,1738.0,3.0,11000000.0,3,6330.0
10494,other,800.0,1.0,2950000.0,1,3688.0
10495,other,1500.0,3.0,9000000.0,3,6000.0
10496,other,982.0,2.0,2500000.0,2,2546.0
10497,other,2015.0,4.0,32500000.0,2,16130.0
10498,other,1050.0,2.0,11000000.0,2,10477.0
10499,other,1541.0,2.0,18100000.0,2,11746.0
10500,other,1275.0,2.0,10500000.0,2,8236.0
10501,other,1200.0,5.0,26000000.0,5,21667.0
10502,other,2048.0,3.0,20600000.0,3,10059.0
10503,other,1119.0,2.0,4850000.0,3,4335.0
10504,other,1355.0,2.0,5825000.0,3,4299.0
10505,other,3600.0,4.0,33000000.0,4,9167.0
10506,other,1095.0,2.0,5585000.0,2,5101.0
10507,other,1300.0,3.0,17000000.0,3,13077.0
10508,other,2320.0,2.0,16000000.0,3,6897.0
10509,other,1237.0,3.0,7800000.0,3,6306.0
10510,other,588.0,1.0,8820000.0,1,15000.0
10511,other,700.0,2.0,3500000.0,2,5000.0
10512,other,1464.0,2.0,5600000.0,2,3826.0
10513,other,1840.0,1.0,9500000.0,2,5164.0
10514,other,2400.0,4.0,8900000.0,4,3709.0
10515,other,10961.0,4.0,8000000.0,4,730.0
10516,other,1250.0,2.0,4400000.0,3,3520.0
10517,other,1200.0,2.0,14000000.0,4,11667.0
10518,other,1200.0,6.0,12500000.0,6,10417.0
10519,other,1639.0,3.0,7789000.0,3,4753.0
10520,other,565.0,2.0,1500000.0,2,2655.0
10521,other,753.0,3.0,5950000.0,2,7902.0
10522,other,1700.0,3.0,25000000.0,3,14706.0
10523,other,770.0,2.0,3000000.0,2,3897.0
10524,other,1160.0,2.0,7500000.0,2,6466.0
10525,other,2500.0,3.0,40000000.0,3,16000.0
10526,other,1294.0,2.0,5200000.0,3,4019.0
10527,other,1095.0,2.0,4500000.0,2,4110.0
10528,other,1040.0,2.0,3684000.0000000005,2,3543.0
10529,other,1325.0,2.0,4700000.0,3,3548.0
10530,other,1108.0,2.0,4800000.0,2,4333.0
10531,other,1155.0,2.0,6500000.0,2,5628.0
10532,other,1464.0,3.0,5600000.0,3,3826.0
10533,other,1500.0,3.0,6748999.999999999,3,4500.0
10534,other,1060.0,2.0,4250000.0,2,4010.0
10535,other,984.0,2.0,12500000.0,2,12704.0
10536,other,1148.0,2.0,6900000.0,2,6011.0
10537,other,1719.0,3.0,11000000.0,3,6400.0
10538,other,1420.0,3.0,7000000.0,3,4930.0
10539,other,3000.0,4.0,26400000.0,4,8800.0
10540,other,1398.0,3.0,5100000.0,3,3649.0
10541,other,1320.0,2.0,9000000.0,2,6819.0
10542,other,1285.0,2.0,4500000.0,3,3502.0
10543,other,1161.0,2.0,5900000.0,2,5082.0
10544,other,1504.0,3.0,6700000.0,3,4455.0
10545,other,1230.0,2.0,6800000.0,2,5529.0
10546,other,1260.0,2.0,6200000.0,2,4921.0
10547,other,4560.0,5.0,43000000.0,4,9430.0
10548,other,2400.0,3.0,75000000.0,4,31250.0
10549,other,849.0,2.0,2540000.0,2,2992.0
10550,other,600.0,2.0,8500000.0,3,14167.0
10551,other,799.0,2.0,3500000.0,2,4381.0
10552,other,2700.0,4.0,17000000.0,5,6297.0
10553,other,1077.0,2.0,3446000.0,2,3200.0
10554,other,3000.0,4.0,30000000.0,5,10000.0
